TimeStamp, Electrode, BrainWave, Value
13:51:32.867550,P7,Gamma,1.93882916449163,
13:51:32.867550,P8,Theta,6.5594568707084,
13:51:32.867550,P8,Alpha,5.01811768329566,
13:51:32.867550,P8,Low_Beta,8.59096319456302,
13:51:32.867550,P8,High_Beta,10.2755195796385,
13:51:32.867550,P8,Gamma,6.68420957625065,
13:51:32.867550,O1,Theta,0.747830500161084,
13:51:32.867550,O1,Alpha,0.695884899782804,
13:51:32.867550,O1,Low_Beta,0.887596728208688,
13:51:32.867550,O1,High_Beta,1.3335192804518,
13:51:32.867550,O1,Gamma,0.953908205609291,
13:51:32.867550,O2,Theta,10.0857941420549,
13:51:32.867550,O2,Alpha,9.05132746958364,
13:51:32.867550,O2,Low_Beta,12.126861751851,
13:51:32.867550,O2,High_Beta,15.8209314996659,
13:51:32.867550,O2,Gamma,9.90928232417793,
13:51:32.974820,AF3,Theta,0.285369640286873,
13:51:32.974820,AF3,Alpha,0.370381926813237,
13:51:32.974820,AF3,Low_Beta,0.32337605775667,
13:51:32.974820,AF3,High_Beta,0.452737864336309,
13:51:32.974820,AF3,Gamma,0.48108415188055,
13:51:32.974820,AF4,Theta,5.05144495701313,
13:51:32.974820,AF4,Alpha,3.25004400575181,
13:51:32.974820,AF4,Low_Beta,3.58145008286764,
13:51:32.974820,AF4,High_Beta,4.38120398296744,
13:51:32.974820,AF4,Gamma,4.10087134652635,
13:51:32.974820,T7,Theta,1.9123961239413,
13:51:32.974820,T7,Alpha,2.47359569750828,
13:51:32.974820,T7,Low_Beta,2.22351013722947,
13:51:32.974820,T7,High_Beta,3.68333872689298,
13:51:32.974820,T7,Gamma,2.36845989196707,
13:51:32.974820,T8,Theta,9.52662010912398,
13:51:32.974820,T8,Alpha,8.25890385170649,
13:51:32.974820,T8,Low_Beta,11.6175576484521,
13:51:32.974820,T8,High_Beta,16.763035899234,
13:51:32.974820,T8,Gamma,12.7596650696736,
13:51:32.974820,F3,Theta,10.5175030059292,
13:51:32.974820,F3,Alpha,16.613061485417,
13:51:32.974820,F3,Low_Beta,17.5765172166975,
13:51:32.974820,F3,High_Beta,22.6700491129213,
13:51:32.974820,F3,Gamma,16.5390072049652,
13:51:32.974820,F4,Theta,0.545279209505779,
13:51:32.974820,F4,Alpha,0.347608281697463,
13:51:32.974820,F4,Low_Beta,0.626167489731764,
13:51:32.974820,F4,High_Beta,0.375230508423387,
13:51:32.974820,F4,Gamma,0.742966096642825,
13:51:32.974820,F7,Theta,0.403884340719683,
13:51:32.974820,F7,Alpha,0.272698971474505,
13:51:32.974820,F7,Low_Beta,0.236245874105274,
13:51:32.974820,F7,High_Beta,0.283055059908121,
13:51:32.974820,F7,Gamma,0.195579576452192,
13:51:32.974820,F8,Theta,6.59137217233634,
13:51:32.974820,F8,Alpha,5.52437979418956,
13:51:32.974820,F8,Low_Beta,6.5998046134618,
13:51:32.974820,F8,High_Beta,10.3418658198441,
13:51:32.974820,F8,Gamma,7.5009573192692,
13:51:32.974820,FC5,Theta,0.321570903572287,
13:51:32.974820,FC5,Alpha,0.31150383015185,
13:51:32.974820,FC5,Low_Beta,0.369690347189453,
13:51:32.974820,FC5,High_Beta,0.347481705909865,
13:51:32.974820,FC5,Gamma,0.289210381797109,
13:51:32.974820,FC6,Theta,4.93018278124233,
13:51:32.974820,FC6,Alpha,3.4299909845916,
13:51:32.974820,FC6,Low_Beta,3.70749511310331,
13:51:32.974820,FC6,High_Beta,5.95115680506497,
13:51:32.974820,FC6,Gamma,4.67428258638448,
13:51:32.974820,P7,Theta,1.18884968969246,
13:51:32.974820,P7,Alpha,1.85506412033547,
13:51:32.974820,P7,Low_Beta,1.68555565382608,
13:51:32.974820,P7,High_Beta,3.18132126867453,
13:51:32.974820,P7,Gamma,2.0279797442645,
13:51:32.974820,P8,Theta,7.18885459489508,
13:51:32.974820,P8,Alpha,4.79363934242661,
13:51:32.974820,P8,Low_Beta,7.95647160435014,
13:51:32.974820,P8,High_Beta,11.139866299794,
13:51:32.974820,P8,Gamma,7.14337319166311,
13:51:32.974820,O1,Theta,0.756094428429902,
13:51:32.974820,O1,Alpha,0.753480789363484,
13:51:32.974820,O1,Low_Beta,0.874718121306789,
13:51:32.974820,O1,High_Beta,1.38830283624494,
13:51:32.974820,O1,Gamma,0.997127967445972,
13:51:32.974820,O2,Theta,11.1106886365774,
13:51:32.974820,O2,Alpha,8.44344393626626,
13:51:32.974820,O2,Low_Beta,11.4196034248497,
13:51:32.974820,O2,High_Beta,17.07777030179,
13:51:32.974820,O2,Gamma,10.3984995954044,
13:51:33.082120,AF3,Theta,0.305228616521095,
13:51:33.082120,AF3,Alpha,0.277936358115822,
13:51:33.082120,AF3,Low_Beta,0.228200234374007,
13:51:33.082120,AF3,High_Beta,0.382176692871172,
13:51:33.082120,AF3,Gamma,0.368678203957221,
13:51:33.082120,AF4,Theta,5.50717570242776,
13:51:33.082120,AF4,Alpha,3.10855548143053,
13:51:33.082120,AF4,Low_Beta,3.22005339800693,
13:51:33.082120,AF4,High_Beta,4.3882019242219,
13:51:33.082120,AF4,Gamma,4.4392352906645,
13:51:33.082120,T7,Theta,1.9245829854253,
13:51:33.082120,T7,Alpha,2.1605897773202,
13:51:33.082120,T7,Low_Beta,1.93113409039758,
13:51:33.082120,T7,High_Beta,3.58829963175164,
13:51:33.082120,T7,Gamma,2.47786184678593,
13:51:33.082120,T8,Theta,9.51581559448283,
13:51:33.082120,T8,Alpha,7.61027417734422,
13:51:33.082120,T8,Low_Beta,9.97496221749446,
13:51:33.082120,T8,High_Beta,16.9665394899222,
13:51:33.082120,T8,Gamma,13.4412256288443,
13:51:33.082120,F3,Theta,11.3786171491756,
13:51:33.082120,F3,Alpha,14.1546952373245,
13:51:33.082120,F3,Low_Beta,13.8209682616113,
13:51:33.082120,F3,High_Beta,21.2221091954686,
13:51:33.082120,F3,Gamma,16.1964041255676,
13:51:33.082120,F4,Theta,0.566466716559973,
13:51:33.082120,F4,Alpha,0.291962860239542,
13:51:33.082120,F4,Low_Beta,0.563285255323846,
13:51:33.082120,F4,High_Beta,0.32302125910567,
13:51:33.082120,F4,Gamma,0.659545162975581,
13:51:33.082120,F7,Theta,0.413442586451175,
13:51:33.082120,F7,Alpha,0.200960703889725,
13:51:33.082120,F7,Low_Beta,0.184133565199021,
13:51:33.082120,F7,High_Beta,0.275981942845247,
13:51:33.082120,F7,Gamma,0.209224594925549,
13:51:33.082120,F8,Theta,7.12513224523727,
13:51:33.082120,F8,Alpha,5.2676283699248,
13:51:33.082120,F8,Low_Beta,5.8012608314162,
13:51:33.082120,F8,High_Beta,10.1131468221791,
13:51:33.082120,F8,Gamma,8.31762812729216,
13:51:33.082120,FC5,Theta,0.273440438668517,
13:51:33.082120,FC5,Alpha,0.274407308059911,
13:51:33.082120,FC5,Low_Beta,0.29887766325847,
13:51:33.082120,FC5,High_Beta,0.323914498126255,
13:51:33.082120,FC5,Gamma,0.23952762550939,
13:51:33.082120,FC6,Theta,5.09929462098606,
13:51:33.082120,FC6,Alpha,2.96402623362478,
13:51:33.082120,FC6,Low_Beta,3.46636045733585,
13:51:33.082120,FC6,High_Beta,5.75058451870919,
13:51:33.082120,FC6,Gamma,4.98742609388342,
13:51:33.082120,P7,Theta,1.14128087322027,
13:51:33.082120,P7,Alpha,1.70572411208448,
13:51:33.082120,P7,Low_Beta,1.53756868078862,
13:51:33.082120,P7,High_Beta,3.10252791258393,
13:51:33.082120,P7,Gamma,2.11185472731182,
13:51:33.082120,P8,Theta,7.39439082411067,
13:51:33.082120,P8,Alpha,4.26155317125366,
13:51:33.082120,P8,Low_Beta,6.76692064808229,
13:51:33.082120,P8,High_Beta,11.0961336542867,
13:51:33.082120,P8,Gamma,7.54983435700563,
13:51:33.082120,O1,Theta,0.723476821745649,
13:51:33.082120,O1,Alpha,0.765926384516532,
13:51:33.082120,O1,Low_Beta,0.796035788667835,
13:51:33.082120,O1,High_Beta,1.3425827679878,
13:51:33.082120,O1,Gamma,1.04861242032834,
13:51:33.082120,O2,Theta,11.5797747650516,
13:51:33.082120,O2,Alpha,7.29814836260154,
13:51:33.082120,O2,Low_Beta,9.91407879833348,
13:51:33.082120,O2,High_Beta,16.9579497069839,
13:51:33.082120,O2,Gamma,10.8146469339612,
13:51:33.189402,AF3,Theta,0.322712746444478,
13:51:33.189402,AF3,Alpha,0.201234820780248,
13:51:33.189402,AF3,Low_Beta,0.149475767533743,
13:51:33.189402,AF3,High_Beta,0.300045539938161,
13:51:33.189402,AF3,Gamma,0.28190474966665,
13:51:33.189402,AF4,Theta,5.59141263759225,
13:51:33.189402,AF4,Alpha,2.79219705190199,
13:51:33.189402,AF4,Low_Beta,2.72132097513479,
13:51:33.189402,AF4,High_Beta,4.05898577599848,
13:51:33.189402,AF4,Gamma,4.71163093191073,
13:51:33.189402,T7,Theta,1.87076072078518,
13:51:33.189402,T7,Alpha,1.76869764078945,
13:51:33.189402,T7,Low_Beta,1.56320935172277,
13:51:33.189402,T7,High_Beta,3.25254309932358,
13:51:33.189402,T7,Gamma,2.61663282341932,
13:51:33.189402,T8,Theta,9.11995108026624,
13:51:33.189402,T8,Alpha,6.5490584528508,
13:51:33.189402,T8,Low_Beta,7.90130714886403,
13:51:33.189402,T8,High_Beta,15.9543119644508,
13:51:33.189402,T8,Gamma,14.1331152315096,
13:51:33.189402,F3,Theta,11.5564930820142,
13:51:33.189402,F3,Alpha,11.3320610233155,
13:51:33.189402,F3,Low_Beta,9.90147047268202,
13:51:33.189402,F3,High_Beta,18.4192905099995,
13:51:33.189402,F3,Gamma,16.1993060822634,
13:51:33.189402,F4,Theta,0.547037627173726,
13:51:33.189402,F4,Alpha,0.227816848468499,
13:51:33.189402,F4,Low_Beta,0.49839205991612,
13:51:33.189402,F4,High_Beta,0.265546164440834,
13:51:33.189402,F4,Gamma,0.575592999841927,
13:51:33.189402,F7,Theta,0.396257499005558,
13:51:33.189402,F7,Alpha,0.138542695169441,
13:51:33.189402,F7,Low_Beta,0.134768386284399,
13:51:33.189402,F7,High_Beta,0.258537491283828,
13:51:33.189402,F7,Gamma,0.227378504870799,
13:51:33.189402,F8,Theta,7.15249721633608,
13:51:33.189402,F8,Alpha,4.78871764571721,
13:51:33.189402,F8,Low_Beta,4.75308846119811,
13:51:33.189402,F8,High_Beta,9.12352873076482,
13:51:33.189402,F8,Gamma,9.08831160237392,
13:51:33.189402,FC5,Theta,0.2375654449553,
13:51:33.189402,FC5,Alpha,0.23958666802892,
13:51:33.189402,FC5,Low_Beta,0.230198309359158,
13:51:33.189402,FC5,High_Beta,0.290247899434535,
13:51:33.189402,FC5,Gamma,0.20125607671358,
13:51:33.189402,FC6,Theta,4.87226260803654,
13:51:33.189402,FC6,Alpha,2.32581537895708,
13:51:33.189402,FC6,Low_Beta,3.08368790095221,
13:51:33.189402,FC6,High_Beta,5.12272415689797,
13:51:33.189402,FC6,Gamma,5.24647824624358,
13:51:33.189402,P7,Theta,1.04745988684521,
13:51:33.189402,P7,Alpha,1.46971454406568,
13:51:33.189402,P7,Low_Beta,1.30262243291516,
13:51:33.189402,P7,High_Beta,2.83282439933096,
13:51:33.189402,P7,Gamma,2.21295814173643,
13:51:33.189402,P8,Theta,7.25071612167402,
13:51:33.189402,P8,Alpha,3.61068782606555,
13:51:33.189402,P8,Low_Beta,5.34370218477864,
13:51:33.189402,P8,High_Beta,10.2404317224787,
13:51:33.189402,P8,Gamma,7.98234799843103,
13:51:33.189402,O1,Theta,0.656499966936659,
13:51:33.189402,O1,Alpha,0.731785120047436,
13:51:33.189402,O1,Low_Beta,0.680955562114521,
13:51:33.189402,O1,High_Beta,1.21476261076656,
13:51:33.189402,O1,Gamma,1.12014147271788,
13:51:33.189402,O2,Theta,11.5497328564433,
13:51:33.189402,O2,Alpha,5.98568570488375,
13:51:33.189402,O2,Low_Beta,8.06348573018629,
13:51:33.189402,O2,High_Beta,15.6302080402846,
13:51:33.189402,O2,Gamma,11.2985385158885,
13:51:33.297703,AF3,Theta,0.333661198027064,
13:51:33.297703,AF3,Alpha,0.147187877923148,
13:51:33.297703,AF3,Low_Beta,0.0987346254930492,
13:51:33.297703,AF3,High_Beta,0.226865115038118,
13:51:33.297703,AF3,Gamma,0.229971744567305,
13:51:33.297703,AF4,Theta,5.30822981585751,
13:51:33.297703,AF4,Alpha,2.40624356113918,
13:51:33.297703,AF4,Low_Beta,2.22848726495418,
13:51:33.297703,AF4,High_Beta,3.52624484861285,
13:51:33.297703,AF4,Gamma,4.92321051255728,
13:51:33.297703,T7,Theta,1.74159425737477,
13:51:33.297703,T7,Alpha,1.39877706274238,
13:51:33.297703,T7,Low_Beta,1.21881410399997,
13:51:33.297703,T7,High_Beta,2.77879322310782,
13:51:33.297703,T7,Gamma,2.77434942291385,
13:51:33.297703,T8,Theta,8.57494221962063,
13:51:33.297703,T8,Alpha,5.41331445634041,
13:51:33.297703,T8,Low_Beta,5.87197628428432,
13:51:33.297703,T8,High_Beta,14.0743050038503,
13:51:33.297703,T8,Gamma,14.9264907705737,
13:51:33.297703,F3,Theta,11.0134301367008,
13:51:33.297703,F3,Alpha,8.85777625292573,
13:51:33.297703,F3,Low_Beta,6.53809674306587,
13:51:33.297703,F3,High_Beta,15.1007054905277,
13:51:33.297703,F3,Gamma,16.5603319377066,
13:51:33.297703,F4,Theta,0.512252641929096,
13:51:33.297703,F4,Alpha,0.173139429938378,
13:51:33.297703,F4,Low_Beta,0.441177711539594,
13:51:33.297703,F4,High_Beta,0.213453105990503,
13:51:33.297703,F4,Gamma,0.50597712362084,
13:51:33.297703,F7,Theta,0.354407854791237,
13:51:33.297703,F7,Alpha,0.0997671664374692,
13:51:33.297703,F7,Low_Beta,0.0978133176199779,
13:51:33.297703,F7,High_Beta,0.234985001064962,
13:51:33.297703,F7,Gamma,0.247330691625093,
13:51:33.297703,F8,Theta,6.72990870874366,
13:51:33.297703,F8,Alpha,4.24623433419396,
13:51:33.297703,F8,Low_Beta,3.69128198131501,
13:51:33.297703,F8,High_Beta,7.69613671117325,
13:51:33.297703,F8,Gamma,9.75707827517278,
13:51:33.297703,FC5,Theta,0.209568936404909,
13:51:33.297703,FC5,Alpha,0.211054661923481,
13:51:33.297703,FC5,Low_Beta,0.170130487854762,
13:51:33.297703,FC5,High_Beta,0.254538037805375,
13:51:33.297703,FC5,Gamma,0.17834919007481,
13:51:33.297703,FC6,Theta,4.34471817314144,
13:51:33.297703,FC6,Alpha,1.69424080952482,
13:51:33.297703,FC6,Low_Beta,2.69327190705445,
13:51:33.297703,FC6,High_Beta,4.27680409200032,
13:51:33.297703,FC6,Gamma,5.46221888292295,
13:51:33.297703,P7,Theta,0.923124077347344,
13:51:33.297703,P7,Alpha,1.20552846396694,
13:51:33.297703,P7,Low_Beta,1.05071820500628,
13:51:33.297703,P7,High_Beta,2.45786511952554,
13:51:33.297703,P7,Gamma,2.32907760458377,
13:51:33.297703,P8,Theta,6.91697145440272,
13:51:33.297703,P8,Alpha,3.02128087294694,
13:51:33.297703,P8,Low_Beta,3.98365114716702,
13:51:33.297703,P8,High_Beta,8.86856191178555,
13:51:33.297703,P8,Gamma,8.48788124605033,
13:51:33.297703,O1,Theta,0.569129251592808,
13:51:33.297703,O1,Alpha,0.656501323078715,
13:51:33.297703,O1,Low_Beta,0.563556592248712,
13:51:33.297703,O1,High_Beta,1.04462767679241,
13:51:33.297703,O1,Gamma,1.20558164766659,
13:51:33.297703,O2,Theta,11.1788308608136,
13:51:33.297703,O2,Alpha,4.90223921928724,
13:51:33.297703,O2,Low_Beta,6.32743690615025,
13:51:33.297703,O2,High_Beta,13.5640250772986,
13:51:33.297703,O2,Gamma,11.9282734290899,
13:51:33.407955,AF3,Theta,0.334849686338255,
13:51:33.407955,AF3,Alpha,0.11532928428474,
13:51:33.407955,AF3,Low_Beta,0.0719895751725742,
13:51:33.407955,AF3,High_Beta,0.171288200223825,
13:51:33.407955,AF3,Gamma,0.206630712153765,
13:51:33.407955,AF4,Theta,4.7226323169932,
13:51:33.407955,AF4,Alpha,2.01069815714951,
13:51:33.407955,AF4,Low_Beta,1.83764162713506,
13:51:33.407955,AF4,High_Beta,2.96443529290677,
13:51:33.407955,AF4,Gamma,5.03391351146192,
13:51:33.407955,T7,Theta,1.57436860688842,
13:51:33.407955,T7,Alpha,1.10243664599285,
13:51:33.407955,T7,Low_Beta,0.968173121879435,
13:51:33.407955,T7,High_Beta,2.28034508603559,
13:51:33.407955,T7,Gamma,2.90746472572283,
13:51:33.407955,T8,Theta,8.05777822283237,
13:51:33.407955,T8,Alpha,4.44378053439791,
13:51:33.407955,T8,Low_Beta,4.26848478603632,
13:51:33.407955,T8,High_Beta,11.875281190023,
13:51:33.407955,T8,Gamma,15.6483317060368,
13:51:33.407955,F3,Theta,9.94488349271792,
13:51:33.407955,F3,Alpha,7.02283130724989,
13:51:33.407955,F3,Low_Beta,4.12948204274979,
13:51:33.407955,F3,High_Beta,12.0221716446092,
13:51:33.407955,F3,Gamma,16.9460101708164,
13:51:33.407955,F4,Theta,0.440083392251498,
13:51:33.407955,F4,Alpha,0.134053870824164,
13:51:33.407955,F4,Low_Beta,0.401151855690175,
13:51:33.407955,F4,High_Beta,0.170738364887971,
13:51:33.407955,F4,Gamma,0.451939063937503,
13:51:33.407955,F7,Theta,0.295902578493547,
13:51:33.407955,F7,Alpha,0.0866337533955227,
13:51:33.407955,F7,Low_Beta,0.0805414857573219,
13:51:33.407955,F7,High_Beta,0.207286667379231,
13:51:33.407955,F7,Gamma,0.262604824199873,
13:51:33.407955,F8,Theta,6.00618854321514,
13:51:33.407955,F8,Alpha,3.72041996012411,
13:51:33.407955,F8,Low_Beta,2.79835694116335,
13:51:33.407955,F8,High_Beta,6.24292084326811,
13:51:33.407955,F8,Gamma,10.1930237389572,
13:51:33.407955,FC5,Theta,0.18849756372235,
13:51:33.407955,FC5,Alpha,0.185662714563852,
13:51:33.407955,FC5,Low_Beta,0.125631112584467,
13:51:33.407955,FC5,High_Beta,0.221799803795422,
13:51:33.407955,FC5,Gamma,0.16830536749444,
13:51:33.407955,FC6,Theta,3.69224890156622,
13:51:33.407955,FC6,Alpha,1.20308418292693,
13:51:33.407955,FC6,Low_Beta,2.40907318433972,
13:51:33.407955,FC6,High_Beta,3.43266596573739,
13:51:33.407955,FC6,Gamma,5.59187209826172,
13:51:33.407955,P7,Theta,0.799531495235024,
13:51:33.407955,P7,Alpha,0.961378086650407,
13:51:33.407955,P7,Low_Beta,0.847398417987568,
13:51:33.407955,P7,High_Beta,2.06964331311745,
13:51:33.407955,P7,Gamma,2.43138618385649,
13:51:33.407955,P8,Theta,6.5476570583843,
13:51:33.407955,P8,Alpha,2.58209591585957,
13:51:33.407955,P8,Low_Beta,2.93375685194476,
13:51:33.407955,P8,High_Beta,7.33164841646568,
13:51:33.407955,P8,Gamma,8.93861045347615,
13:51:33.407955,O1,Theta,0.485711494146389,
13:51:33.407955,O1,Alpha,0.556561218877909,
13:51:33.407955,O1,Low_Beta,0.467422634662897,
13:51:33.407955,O1,High_Beta,0.872506931726217,
13:51:33.407955,O1,Gamma,1.27919930326453,
13:51:33.407955,O2,Theta,10.6474462387366,
13:51:33.407955,O2,Alpha,4.1753144175513,
13:51:33.407955,O2,Low_Beta,5.07044899223818,
13:51:33.407955,O2,High_Beta,11.3013249685083,
13:51:33.407955,O2,Gamma,12.5259841858913,
13:51:33.517279,AF3,Theta,0.334849686338255,
13:51:33.517279,AF3,Alpha,0.11532928428474,
13:51:33.517279,AF3,Low_Beta,0.0719895751725742,
13:51:33.517279,AF3,High_Beta,0.171288200223825,
13:51:33.517279,AF3,Gamma,0.206630712153765,
13:51:33.517279,AF4,Theta,4.7226323169932,
13:51:33.517279,AF4,Alpha,2.01069815714951,
13:51:33.517279,AF4,Low_Beta,1.83764162713506,
13:51:33.517279,AF4,High_Beta,2.96443529290677,
13:51:33.517279,AF4,Gamma,5.03391351146192,
13:51:33.517279,T7,Theta,1.57436860688842,
13:51:33.517279,T7,Alpha,1.10243664599285,
13:51:33.517279,T7,Low_Beta,0.968173121879435,
13:51:33.517279,T7,High_Beta,2.28034508603559,
13:51:33.517279,T7,Gamma,2.90746472572283,
13:51:33.517279,T8,Theta,7.74820494469325,
13:51:33.517279,T8,Alpha,3.82663213926493,
13:51:33.517279,T8,Low_Beta,3.26995082750718,
13:51:33.517279,T8,High_Beta,9.74555566064774,
13:51:33.517279,T8,Gamma,15.9847591880612,
13:51:33.517279,F3,Theta,8.75732308118748,
13:51:33.517279,F3,Alpha,5.97455832293997,
13:51:33.517279,F3,Low_Beta,2.7713529115906,
13:51:33.517279,F3,High_Beta,9.52008279775951,
13:51:33.517279,F3,Gamma,16.9591390754413,
13:51:33.517279,F4,Theta,0.359895422726822,
13:51:33.517279,F4,Alpha,0.112941626974835,
13:51:33.517279,F4,Low_Beta,0.368479152558949,
13:51:33.517279,F4,High_Beta,0.141014469715122,
13:51:33.517279,F4,Gamma,0.411487681167323,
13:51:33.517279,F7,Theta,0.239671255239928,
13:51:33.517279,F7,Alpha,0.0974995153438009,
13:51:33.517279,F7,Low_Beta,0.0810398341155523,
13:51:33.517279,F7,High_Beta,0.177909110329071,
13:51:33.517279,F7,Gamma,0.268126101571898,
13:51:33.517279,F8,Theta,5.22300400086032,
13:51:33.517279,F8,Alpha,3.26443433657636,
13:51:33.517279,F8,Low_Beta,2.2209218009388,
13:51:33.517279,F8,High_Beta,4.99560394550715,
13:51:33.517279,F8,Gamma,10.2567424049378,
13:51:33.517279,FC5,Theta,0.176472950937012,
13:51:33.517279,FC5,Alpha,0.166771235096878,
13:51:33.517279,FC5,Low_Beta,0.0958253728309053,
13:51:33.517279,FC5,High_Beta,0.192796614463791,
13:51:33.517279,FC5,Gamma,0.164381115083203,
13:51:33.517279,FC6,Theta,3.07327874411359,
13:51:33.517279,FC6,Alpha,0.918603951600084,
13:51:33.517279,FC6,Low_Beta,2.26501563333463,
13:51:33.517279,FC6,High_Beta,2.70878169046901,
13:51:33.517279,FC6,Gamma,5.5869085017254,
13:51:33.517279,P7,Theta,0.715875325466989,
13:51:33.517279,P7,Alpha,0.773645923208477,
13:51:33.517279,P7,Low_Beta,0.717755927154527,
13:51:33.517279,P7,High_Beta,1.70673882717385,
13:51:33.517279,P7,Gamma,2.4677360625803,
13:51:33.517279,P8,Theta,6.25115969260237,
13:51:33.517279,P8,Alpha,2.3908433757329,
13:51:33.517279,P8,Low_Beta,2.28523882095141,
13:51:33.517279,P8,High_Beta,5.8880586430088,
13:51:33.517279,P8,Gamma,9.17610920145293,
13:51:33.517279,O1,Theta,0.428920060580839,
13:51:33.517279,O1,Alpha,0.455342770232236,
13:51:33.517279,O1,Low_Beta,0.406922491782794,
13:51:33.517279,O1,High_Beta,0.716796882951317,
13:51:33.517279,O1,Gamma,1.30903893561667,
13:51:33.517279,O2,Theta,10.1183065781034,
13:51:33.517279,O2,Alpha,3.93308778477202,
13:51:33.517279,O2,Low_Beta,4.3856244456964,
13:51:33.517279,O2,High_Beta,9.19155691942453,
13:51:33.517279,O2,Gamma,12.8690056236338,
13:51:33.626535,AF3,Theta,0.327350897892226,
13:51:33.626535,AF3,Alpha,0.101955406463531,
13:51:33.626535,AF3,Low_Beta,0.0632364822691268,
13:51:33.626535,AF3,High_Beta,0.133809085678626,
13:51:33.626535,AF3,Gamma,0.199121303093206,
13:51:33.626535,AF4,Theta,4.00745341790258,
13:51:33.626535,AF4,Alpha,1.66891969764409,
13:51:33.626535,AF4,Low_Beta,1.6252940087774,
13:51:33.626535,AF4,High_Beta,2.46743902048829,
13:51:33.626535,AF4,Gamma,5.00853261582815,
13:51:33.626535,T7,Theta,1.42689409015696,
13:51:33.626535,T7,Alpha,0.91017288343451,
13:51:33.626535,T7,Low_Beta,0.827030362657716,
13:51:33.626535,T7,High_Beta,1.82126474581722,
13:51:33.626535,T7,Gamma,2.94723789883714,
13:51:33.626535,T8,Theta,7.74820494469325,
13:51:33.626535,T8,Alpha,3.82663213926493,
13:51:33.626535,T8,Low_Beta,3.26995082750718,
13:51:33.626535,T8,High_Beta,9.74555566064774,
13:51:33.626535,T8,Gamma,15.9847591880612,
13:51:33.626535,F3,Theta,8.75732308118748,
13:51:33.626535,F3,Alpha,5.97455832293997,
13:51:33.626535,F3,Low_Beta,2.7713529115906,
13:51:33.626535,F3,High_Beta,9.52008279775951,
13:51:33.626535,F3,Gamma,16.9591390754413,
13:51:33.626535,F4,Theta,0.359895422726822,
13:51:33.626535,F4,Alpha,0.112941626974835,
13:51:33.626535,F4,Low_Beta,0.368479152558949,
13:51:33.626535,F4,High_Beta,0.141014469715122,
13:51:33.626535,F4,Gamma,0.411487681167323,
13:51:33.626535,F7,Theta,0.239671255239928,
13:51:33.626535,F7,Alpha,0.0974995153438009,
13:51:33.626535,F7,Low_Beta,0.0810398341155523,
13:51:33.626535,F7,High_Beta,0.177909110329071,
13:51:33.626535,F7,Gamma,0.268126101571898,
13:51:33.626535,F8,Theta,5.22300400086032,
13:51:33.626535,F8,Alpha,3.26443433657636,
13:51:33.626535,F8,Low_Beta,2.2209218009388,
13:51:33.626535,F8,High_Beta,4.99560394550715,
13:51:33.626535,F8,Gamma,10.2567424049378,
13:51:33.626535,FC5,Theta,0.176472950937012,
13:51:33.626535,FC5,Alpha,0.166771235096878,
13:51:33.626535,FC5,Low_Beta,0.0958253728309053,
13:51:33.626535,FC5,High_Beta,0.192796614463791,
13:51:33.626535,FC5,Gamma,0.164381115083203,
13:51:33.626535,FC6,Theta,3.07327874411359,
13:51:33.626535,FC6,Alpha,0.918603951600084,
13:51:33.626535,FC6,Low_Beta,2.26501563333463,
13:51:33.626535,FC6,High_Beta,2.70878169046901,
13:51:33.626535,FC6,Gamma,5.5869085017254,
13:51:33.626535,P7,Theta,0.715875325466989,
13:51:33.626535,P7,Alpha,0.773645923208477,
13:51:33.626535,P7,Low_Beta,0.717755927154527,
13:51:33.626535,P7,High_Beta,1.70673882717385,
13:51:33.626535,P7,Gamma,2.4677360625803,
13:51:33.626535,P8,Theta,6.25115969260237,
13:51:33.626535,P8,Alpha,2.3908433757329,
13:51:33.626535,P8,Low_Beta,2.28523882095141,
13:51:33.626535,P8,High_Beta,5.8880586430088,
13:51:33.626535,P8,Gamma,9.17610920145293,
13:51:33.626535,O1,Theta,0.428920060580839,
13:51:33.626535,O1,Alpha,0.455342770232236,
13:51:33.626535,O1,Low_Beta,0.406922491782794,
13:51:33.626535,O1,High_Beta,0.716796882951317,
13:51:33.626535,O1,Gamma,1.30903893561667,
13:51:33.626535,O2,Theta,10.1183065781034,
13:51:33.626535,O2,Alpha,3.93308778477202,
13:51:33.626535,O2,Low_Beta,4.3856244456964,
13:51:33.626535,O2,High_Beta,9.19155691942453,
13:51:33.626535,O2,Gamma,12.8690056236338,
13:51:33.735828,AF3,Theta,0.319114426150435,
13:51:33.735828,AF3,Alpha,0.0968362556873708,
13:51:33.735828,AF3,Low_Beta,0.0595150799052786,
13:51:33.735828,AF3,High_Beta,0.109180094728442,
13:51:33.735828,AF3,Gamma,0.193657229082801,
13:51:33.735828,AF4,Theta,3.29630991173179,
13:51:33.735828,AF4,Alpha,1.40216393642035,
13:51:33.735828,AF4,Low_Beta,1.55909850444957,
13:51:33.735828,AF4,High_Beta,2.11749541200108,
13:51:33.735828,AF4,Gamma,4.84729406483274,
13:51:33.735828,T7,Theta,1.34189537542339,
13:51:33.735828,T7,Alpha,0.799605750335372,
13:51:33.735828,T7,Low_Beta,0.749613022508749,
13:51:33.735828,T7,High_Beta,1.46310155292049,
13:51:33.735828,T7,Gamma,2.87883098469409,
13:51:33.735828,T8,Theta,7.50687524186479,
13:51:33.735828,T8,Alpha,3.55027060786081,
